anime_id,Name
13333,Tari Tari
13335,Fuse: Teppou Musume no Torimonochou
13349,Chouyaku Hyakuninisshu: Uta Koi.
13357,High School DxD Specials
13359,PistStar
13367,"Kono Naka ni Hitori, Imouto ga Iru!"
13369,Cornelis
13373,Kyoto Animation: Hana-hen
13375,Kyoto Animation: Sora-hen
13377,Recorder to Randoseru Re♪
13391,Rakuen Tsuihou
13403,Inu x Boku SS Special
13405,Utsu Musume Sayuri
13407,Doudou
13409,Moyashimon Returns
13411,Guilty Crown: Lost Christmas - An Episode of Port Town
13421,Wheels
13427,PES: Peace Eco Smile
13429,Sakasama no Patema: Beginning of the Day
13439,Shinpi no Hou
13441,Shiawasette Naani
13469,Hyouka: Motsubeki Mono wa
13479,Uchuu Kyoudai: Apo's Dream
13495,Tokyo Disney Resort: Yume ga Kanau Basho
13513,Anima
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi
13517,Ryuugajou Nanana no Maizoukin
13519,Organic
13535,Binbougami ga!
13541,Rui no Masaiban
13543,Nantokashite Alguard
13561,Guilty Crown: 4-koma Gekijou
13563,The Four Seasons
13585,Natsuyuki Rendezvous
13587,Persona 4 the Animation: No One is Alone
13599,Robotics;Notes
13601,Psycho-Pass
13619,Sayonara Zetsubou Sensei Special Omake
13629,Furiko
13639,Hi no Youjin
13655,Little Busters!
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.
13663,To LOVE-Ru Darkness
13667,Naruto: Shippuuden Movie 6 - Road to Ninja
13669,Owari no Chronicle
13673,Otome Nadeshiko Koi Techou
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel
13677,Ao no Exorcist Movie Special
13679,Tottoko Hamtarou Hai!
13681,Nekogami Yaoyorozu Specials
13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou
13693,Ippatsu Hicchuu!! Devander
13709,Afro Samurai Movie
13715,Kennel Tokorozawa
13727,Rinne no Lagrange: Kamogawa Days
13731,Koukyoushihen Eureka Seven: New Order
13755,Shanshui Qing
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama
13759,Sakura-sou no Pet na Kanojo
13767,Junjou Romantica OVA
13789,Little Nemo Pilot
13793,Fashion no Hajimari
13795,The Green Wind
13799,Pokemon: Meloetta no Kirakira Recital
13807,Corpse Party: Missing Footage
13833,Nagareboshi Lens
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu
13837,Detective Conan Bonus File: Fantasista Flower
13839,Detective Conan OVA 12: The Miracle of Excalibur
13843,Wild Adapter
13851,To LOVE-Ru Darkness OVA
13855,Queen's Blade: Rebellion Specials
13857,Souhaku Shisuferia
13859,Accel World: Acchel World.
13863,Arve Rezzle: Kikaijikake no Yousei-tachi
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club
13935,Houkago Midnighters
13939,Accel World EX
13955,Dennou Coil Recaps
13965,Thermae Romae x LOFT Collaboration
13967,Thermae Romae x Asahi Shimbun Digital Collaboration
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration
13971,663114
13983,Thermae Romae: Kodai Romajin ga Uchuu e
13993,Goulart Knights: Evoked the Beginning White
14007,"Akai Shouzou: Char, Soshite Frontal e"
14023,R²: Rise R to the Second Power
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai
14045,Mangirl!
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?
14059,Kimagure Orange☆Road: Tanabata Special
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu
14075,Zetsuen no Tempest
14077,Blood-C: None-None Gekijou
14093,Pokemon Best Wishes! Season 2
14095,Kamen Rider Fourze x Crayon Shin-chan
14117,Blood-C: Special Edition
14123,Pokemon Black and White 2: Introduction Movie
14125,Otogi no Kuni no Birthday
14131,Girls & Panzer
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph"
14173,Upotte!!: Miatte Waratte
14175,Hanasaku Iroha: Home Sweet Home
14181,Oedo wa Nemurenai!
14183,Aitsu to Lullaby: Suiyobi no Cinderella
14189,Tasogare Otome x Amnesia: Taima Otome
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!
14227,Tonari no Kaibutsu-kun
14231,Akuemon
14235,Salad Land
14237,Busou Shinki
14247,Lunn wa Kaze no Naka
14267,Persona 4 the Animation: The Factor of Hope
14277,Chitose Get You!!
14283,Vividred Operation
14289,Sukitte Ii na yo.
14293,Nerawareta Gakuen
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou
14333,Tanken Driland
14345,Btooom!
14347,Ryo
14349,Little Witch Academia
14353,Death Billiards
14355,Yama no Susume
14359,Vocaloid China Project Senden Animation
14367,Tenshi na Konamaiki Specials
14373,Arata naru Sekai: World's/Start/Load/End
14397,Chihayafuru 2
14407,Persona 3 the Movie 1: Spring of Birth
14467,K
14479,Mahoutsukai Nara Miso wo Kue!
14511,Minami-ke Tadaima
14513,Magi: The Labyrinth of Magic
14515,Sasami-san@Ganbaranai
14519,Neko Ramen: Ore no Shouyu Aji
14527,Medaka Box Abnormal
14529,Super Majingga 3
14537,Cinnamon no Parade
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo
14575,Minami-ke Omatase
14583,Rinne no Lagrange Specials
14617,Stranger: Mukou Hadan Pilot
14627,Recorder to Randoseru
14629,Starship Troopers: Invasion
14645,Hiiro no Kakera Dai Ni Shou
14647,Tantei Opera Milky Holmes: Alternative
14653,Hayate no Gotoku! Can't Take My Eyes Off You
14663,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica
14669,Aura: Maryuuin Kouga Saigo no Tatakai
14675,Rinne no Lagrange: Kamogawa Memoria
14685,Onegai☆Teacher: Reminiscence Disc
14693,Yurumates 3D Plus
14713,Kamisama Hajimemashita
14719,JoJo no Kimyou na Bouken (TV)
14735,Detective Conan Movie 17: Private Eye in the Distant Sea
14741,Chuunibyou demo Koi ga Shitai!
14743,Nara Shika Monogatari
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru
14751,Bishoujo Senshi Sailor Moon Crystal
14753,Hori-san to Miyamura-kun
14765,Ixion Saga DT
14807,Kara no Kyoukai: Mirai Fukuin
14811,GJ-bu
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.
14817,Mouretsu Pirates: Abyss of Hyperspace
14827,D.C.III: Da Capo III
14829,Fate/kaleid liner Prisma☆Illya
14833,Maoyuu Maou Yuusha
14835,The iDOLM@STER Shiny Festa
14837,Dragon Ball Z Movie 14: Kami to Kami
14853,Tsukumo
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA
14893,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest"
14913,Battle Spirits: Sword Eyes
14921,RDG: Red Data Girl
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!
14941,AKB0048: Next Stage
14947,Onegai My Melody: Yuu & Ai
14949,Yurumates 3D OVA
14951,Wonderful Rush
14957,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2
14967,Boku wa Tomodachi ga Sukunai Next
14989,Chousoku Henkei Gyrozetter
15005,Kyou no Asuka Show
15015,Shin Koihime†Musou: Otome Tairan OVA Omake
15021,Yuki no Taiyou Pilot
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie
15043,Haitai Nanafa
15045,Litchi DE Hikari Club
15051,Love Live! School Idol Project
15059,Initial D Fifth Stage
15061,Aikatsu!
15077,Tabisuru Nuigurumi: Traveling Daru
15085,Amnesia
15093,Koihime†Musou OVA Omake
15095,Shin Koihime†Musou OVA Omake
15109,Cuticle Tantei Inaba
15117,Kami nomi zo Shiru Sekai: Tenri-hen
15119,Senran Kagura
15125,Teekyuu
15127,Sakura Taisen: Kanadegumi
15133,Aoi Sekai no Chuushin de
15137,Entotsuya Peroo
15139,Tsuki no Miya no Oujo-sama
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo
15177,Macross FB7: Ore no Uta wo Kike!
15195,Hetalia: The Beautiful World
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara
15219,.hack//Versus: The Thanatos Report
15225,Hentai Ouji to Warawanai Neko.
15227,Kono Sekai no Katasumi ni
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!
15313,Wooser no Sono Higurashi
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna
15325,"Dakara Boku wa, H ga Dekinai. Recap"
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki
15359,Kyousou Giga (2012)
15377,Hyakka Ryouran: Samurai Bride
15379,Kotoura-san
15389,Kremlin
15391,Kagaku na Yatsura
15407,Magical Suite Prism Nana
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia
15417,Gintama': Enchousen
15423,Antinotice
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu"
15439,"Kono Danshi, Ningyo Hiroimashita."
15451,High School DxD New
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!
15455,Sakura
15487,Kuroko no Basket NG-shuu
15489,Yu☆Gi☆Oh! Zexal Second
15505,Shining Hearts: Shiawase no Pan Specials
15525,Bokura no Hero
15527,24H
15529,Wamono
15533,Yakimochi Caprice
15535,Yumekuri
15545,Oshiri Kajiri Mushi (TV)
15547,Cross Fight B-Daman eS
15565,Maken-Ki! Two
15577,Hello Kitty no Fushigi no Kuni no Alice
15583,Date A Live
15591,Joshiraku OVA
15605,Brothers Conflict
15607,Ai no Wakakusa Monogatari Specials
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito"
15611,Cardfight!! Vanguard: Link Joker-hen
15613,Hakkenden: Touhou Hakken Ibun
15617,Jinrui wa Suitai Shimashita Specials
15633,Code:Breaker OVA
15649,Puchimas!: Petit iDOLM@STER
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen
15653,Stay the Same
15663,Kero Kero Keroppi no Gulliver no Bouken
15673,Tell Your World
15687,Chuunibyou demo Koi ga Shitai! Lite
15689,Nekomonogatari: Kuro
15699,Haiyore! Nyaruko-san W
15711,Bakuman.: Deraman.
15717,Nagareboshi Lens Specials
15719,Oda Nobuna no Yabou Recap
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai
15731,Tamayura: More Aggressive
15735,Jormungand: Perfect Order Recap
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni
15749,Chiisana Ojisan
15751,Senyuu.
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama
15771,Saint☆Oniisan (Movie)
15775,Saint☆Oniisan
15781,Puchimas!: Petit iDOLM@STER Episode 0
15783,Lupin III: Touhou Kenbunroku - Another Page
15785,Inazuma Eleven Go vs. Danball Senki W Movie
15793,Senki Zesshou Symphogear G
15795,Beast Saga
15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae
15809,Hataraku Maou-sama!
15811,Girls & Panzer Specials
15813,Majokko Shimai no Yoyo to Nene
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen
15847,Iron Man: Rise of Technovore
15863,Ginga Kikoutai Majestic Prince
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou
15881,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials
15883,Fantasista Doll
15891,Zekkyou Gakkyuu
15893,Crash!
15895,Hiyokoi (2012)
15905,Qin Shi Ming Yue: Wanli Changcheng
15911,Yuyushiki
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum
15927,Carnival Phantasm: HibiChika Special
15933,Vassalord.
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus
15951,Amagami SS+ Plus Picture Drama
15959,Nurarihyon no Mago OVA
15961,Shakotan★Boogie
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai
15979,Aratanari Fukaki Ao
15989,Saki Achiga-hen: Episode of Side-A Specials
15993,Ginga e Kickoff!!: Natsuyasumi Special
16001,Kokoro Connect: Michi Random
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke
16009,Kamisama no Inai Nichiyoubi
16011,Tokyo Ravens
16023,Kuro to Kin no Akanai Kagi.
16033,Karneval
16035,Karneval (TV)
16049,Toaru Kagaku no Railgun S
16051,Ro-Kyu-Bu! SS
16067,Nagi no Asu kara
16099,Sword Art Online: Sword Art Offline
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo"
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou
16123,Saki Zenkoku-hen
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou
16149,Kick-Heart
16157,Choujigen Game Neptune The Animation
16169,Choboraunyopomi Gekijou Ai Mai Mii
16183,Lupin Shanshei
16199,Girls & Panzer: Shoukai Shimasu!
16201,Aku no Hana
16211,Bakumatsu Gijinden Roman
16233,Yowai Mushi
16239,One Piece: Episode of Luffy - Hand Island no Bouken
16241,"Yondemasu yo, Azazel-san. Z"
16247,Satsujin Kippu wa Heart-iro
16251,Shinkai no Kantai: Submarine 707
16255,Meisou-Ou Border
16259,Inferious Wakusei Senshi Gaiden Condition Green
16273,Acchi Kocchi (TV): Place=Princess
16317,Ishida to Asakura
16319,Asako Get You!!
16331,Next A-Class
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special
16345,Ninkuu: Knife no Bohyou
16347,Usavich V
16353,Love Lab
16355,Dansai Bunri no Crime Edge
16363,Vanquished Queens
16371,Peeping Life: The Perfect Emotion
16373,Peeping Life: The Perfect Evolution
16377,Peeping Life: The Perfect Extension
16381,Santa Company
16385,Dog Days''
16389,Komachi to Dangorou
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi
16397,Photokano
16405,"Boku no Imouto wa ""Osaka Okan"""
16415,Soosee no Aquarion: Dai 27-wa Parallel-ban
16417,Tamako Market
16419,Dokidoki! Precure
16434,Penguin's Memory: Shiawase Monogatari
16436,Tenshi no Drop
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki
16468,One Piece: Glorious Island
16498,Shingeki no Kyojin
16506,San Ge Heshang
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials
16512,Devil Survivor 2 The Animation
16518,Arata Kangatari
16524,Suisei no Gargantia
16528,Hal
16564,84 Taekwon V
16574,Yu☆Gi☆Oh! Zexal Special
16576,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation
16602,Dead Girl Trailer
16604,Pinky
16606,C.L.A.Y.
16608,Shitcom
16610,No Littering
16614,Busou Shinki: Install x Dream
16636,Kotoura-san: Haruka no Heya
16646,Hanamaru Youchien: Panda Neko Taisou
16648,Youchien Senshi: Hanamaru Girls
16656,Zettai Junpaku♡Mahou Shoujo
16662,Kaze Tachinu
16664,Kaguya-hime no Monogatari
16668,Kakumeiki Valvrave
16678,Pokemon: Pikachu to Eievui Friends
16680,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei
16690,My Life
16692,Jigoku Youchien
16694,Sankarea: Wagahai mo... Zombie de Aru...
16700,Higurashi no Naku Koro ni Kaku: Outbreak
16702,Doraemon: Nobita to Mirai Note
16706,Kami nomi zo Shiru Sekai: Megami-hen
16718,SKET Dance: SD Character Flash Anime
16726,gdgd Fairies 2
16728,Tatakae!! Ramenman (Movie)
16732,Kiniro Mosaic
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to
16740,Hanamaru Youchien Special Preview
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
16756,Kuiba: Zhi Shiwanhuoji
16762,Mirai Nikki: Redial
16774,Inferno Cop
16782,Kotonoha no Niwa
16786,Bulsajo Robot Phoenix King
16794,Computer Haekjeonham Pokpa Daejakjeon
16802,Golden Batman
16812,77Danui Bimil
16822,Uju Heukgisa
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun
16868,Sukitte Ii na yo.: Dareka ga
16870,The Last: Naruto the Movie
16890,Makai Ouji: Devils and Realist
16894,Kuroko no Basket 2nd Season
16904,K: Missing Kings
16906,Line Offline: Salaryman
16910,Namiuchigiwa no Muromi-san
16912,gdgd Fairies 2 Episode 0
16916,Kuroko no Basket: Tip Off
16918,Gin no Saji
16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel
16936,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan."
16954,Milky Passion: Dougenzaka - Ai no Shiro
16964,Inazuma Eleven Go: TCG CM NG-shuu
16982,Hayate no Gotoku! Cuties
17010,Yasashii March: The Tender March
17020,D.C.III: Da Capo III Special
17048,Choujin Locke Special
17068,Transfer
17074,Monogatari Series: Second Season
17076,Chagama Ondo
17080,Soukyuu no Fafner: Dead Aggressor - Exodus
17082,Aiura
17088,Agigongryong Doolie
17092,Dallyeola Hani
17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!
17115,Pokemon Best Wishes! Season 2: Episode N
17121,Dareka no Manazashi
17127,Chokkyuu Hyoudai Robot Anime: Straight Title
17137,Saiyuuki Gaiden: Kouga no Shou
17141,Kara The Animation
17147,Gakkatsu! 2nd Season
17151,Mogu Mogu
17157,Nozoki Ana
17159,Peeping Life Specials
17161,Peeping Life: The Perfect Emotion Special
17163,Peeping Life: The Perfect Evolution Specials
17165,SF Saiyuuki Starzinger (Movie)
17167,Akai Koudan Zillion Recaps
17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain
17205,Cowboy Bebop: Ein no Natsuyasumi
17209,Suzy's Zoo: Daisuki! Witzy - Happy Birthday
17221,Shin Kabukichou Story Hana no Asukagumi!
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale
17233,Jib
17237,Peeping Life: World History
17245,Christmas
17247,Machine-Doll wa Kizutsukanai
17249,Pretty Rhythm: Rainbow Live
17259,Kuroko no Basket: Oshaberi Shiyokka
17265,Log Horizon
17267,Futari wa Milky Holmes
17269,Captain Herlock
17273,Hetalia: The Beautiful World Specials
17277,Code Geass: Soubou no Oz Picture Drama
17291,Jinzou Konchuu Kabutoborg VxV
17293,Love Like Aliens
17295,Cosmic Break
17325,Ajin Senshi
17341,Yama no Susume: Kabe tte Kowakunai no?
17345,Senran Kagura Specials
17351,Mangirl!: Asobu Henshuu Girl
17353,Tenpou Suikoden Neo
17357,Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi
17387,Imokawa Mukuzo: Genkanban no Maki
17389,Kingdom 2nd Season
17391,Senyuu. Specials
17395,Ark IX
17397,Cyclops Shoujo Saipuu
17409,Sukitte Ii na yo.: Mei and Marshmallow
17419,Dog Days' Specials
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!
17481,Hello Kitty no Oyayubi-hime (OVA)
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo
17497,Jewelpet Happiness
17505,Mushibugyou
17513,Diabolik Lovers
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa
17549,Non Non Biyori
17551,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!
17573,Uchuu Kyoudai: Itten no Hikari
17585,Myself ; Yourself Specials
17635,Koitabi: True Tours Nanto
17637,Miyakawa-ke no Kuufuku
17641,Date A Live: Date to Date
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!
17651,Genei wo Kakeru Taiyou
17655,Mobile Suit Gundam AGE: Memory of Eden
17659,Gunnm 3D Special
17677,Buki yo Saraba
17679,Gambo
17681,Zettai Bouei Leviathan
17689,Chironup no Kitsune
17693,Erementar Gerad: Aozora no Senki
17697,Neon The Animation
17699,Toriko Movie: Bishokushin no Special Menu
17705,DD Hokuto no Ken (2013)
17707,Glass no Kamen Desu ga
17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension
17719,Mahoutsukai Sally (Movie)
17725,Magical☆Star Kanon 100%
17727,Haitai Nanafa 2nd Season
17729,Grisaia no Kajitsu
17731,Ketsuekigata-kun!
17733,Dibetagurashi: Ahiru no Seikatsu
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen
17741,Kimi no Iru Machi
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!"
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga."
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film
17787,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot
17791,Kyoto Animation: Ikitaku Naru Omise-hen
17811,Kyoto Animation: Hassou-hen
17813,Kyoto Animation: Megane-hen
17815,Kyoto Animation: Kasa-hen
17819,Kyoto Animation: Suiei-hen
17821,Stella Jogakuin Koutou-ka C³-bu
17827,Daitoshokan no Hitsujikai
17831,Inu to Hasami wa Tsukaiyou
17843,Inferno Cop: Fact Files
17849,Sparrow's Hotel
17855,Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san
17871,Yonhyaku-nijuu Renpai Girl
17873,Pokemon Best Wishes! Season 2: Decolora Adventure
17875,Papa no Iukoto wo Kikinasai! OVA
17879,Tamako Market Specials
17887,Ichirin-sha
17895,Golden Time
17897,Hana wa Saku
17901,All Alone With You
17909,Uchouten Kazoku
17913,Redial
17917,Danball Senki Wars
17919,Houkago no Pleiades (TV)
17933,Pyuu to Fuku! Jaguar
17947,Mahou Shoujo Lyrical Nanoha: Reflection
17949,The Everlasting Guilty Crown
17951,Hello Kitty no Shirayuki-hime
17955,Hello Kitty no Nemureru Mori no Bijo
17959,Tetsuwan Atom: Atom Tanjou no Himitsu
17961,Tetsuwan Atom: Chikyuu Saigo no Hi
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii..."
17965,Tetsuwan Atom: Ao Kishi no Kan
17969,Tanken Driland: 1000-nen no Mahou
18001,Freezing Vibration
18003,Thermae Romae x TOTO Collaboration
18039,Rescue Me!
18041,Rozen Maiden (2013)
18045,Koi to Senkyo to Chocolate: Koi Imouto!
18047,Seiyuu Deka
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei
18055,Hakkenden: Touhou Hakken Ibun 2nd Season
18061,Tiger Mask (Movie)
18063,Tiger Mask Fuku Men League Sen
18085,Hello Kitty no Hakuchou no Ouji
18095,Nourin
18097,Inazuma Eleven Go: Galaxy
18099,Recorder to Randoseru Mi☆
18109,Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?
18115,Magi: The Kingdom of Magic
18119,Servant x Service
18121,Teekyuu 2
18133,Ikeike! Momon-chan
18139,Tonari no Seki-kun
18149,Ishida to Asakura Special
18153,Kyoukai no Kanata
18177,Yowamushi Pedal: Special Ride
18179,Yowamushi Pedal
18195,Little Busters!: Refrain
18205,World Fool News (TV)
18229,Gatchaman Crowds
18231,Vanquished Queens Specials
18245,White Album 2
18247,IS: Infinite Stratos 2
18277,Strike the Blood
18295,Kakumeiki Valvrave 2nd Season
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza
18365,Mazinger ZIP!
18375,Kaitou Reinya Pilot
18391,Mini Van
18393,Fairy Tail x Rave
18397,Shingeki no Kyojin OVA
18411,Gingitsune
18413,Puchitto Gargantia
18419,"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule"
18425,Ikeike! Momon-chan Specials
18429,Lupin III vs. Detective Conan: The Movie
18441,Blood Lad: Wagahai wa Neko de wa Nai
18449,Mobile Suit Gundam Battlefield Record: Avant-Title
18457,Hanasaka Jijii
18463,Sign
18465,Genshiken Nidaime
18495,Kitakubu Katsudou Kiroku
18497,Yozakura Quartet: Hana no Uta
18499,Yozakura Quartet: Tsuki ni Naku
18507,Free!
18523,Senyuu. 2
18533,Jungle Taitei Leo: Hon-o-ji
18549,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party
18557,High School Agent
18561,Mahou no Hiroba
18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai
18599,Chocotan!
18603,Kennosuke-sama
18617,Girls & Panzer Movie
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu!
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou
18639,Rinne no Lagrange Season 2 Specials
18643,Kita e: Pure Session
18661,Kamisama Hajimemashita OVA
18669,Black Jack: Karte NG Extras
18671,Chuunibyou demo Koi ga Shitai! Ren
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.
18679,Kill la Kill
18689,Diamond no Ace
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata
18723,Soul Reviver
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round
18745,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni
18747,Hotaru Kagayaku
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA
18755,Donyatsu
18767,BlazBlue: Alter Memory
18771,Gifuu Doudou!!: Kanetsugu to Keiji
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri
18795,Dagram vs. Round-Facer
18799,Take Your Way
18827,Hello Kitty: Mahou no Mori no Ohimesama
18831,Rinkaku
18835,Hakuouki Reimeiroku Tokuten Disc
18841,PES: Peace Eco Smile - Drive your Heart
18845,Ninja Hattori-kun (2012)
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash
18893,Aoki Hagane no Arpeggio: Ars Nova
18897,Nisekoi
18953,Hitotsubu ni Kawaranu Ai wo Komete
18989,Koukaku Kidoutai Arise: Another Mission
19009,DS Anime Soushuuhen '98
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie
19023,"Wake Up, Girls!"
19029,Yuyushiki: Nyanyashiki
19067,Future Card Buddyfight
19081,Weekender Girl
19099,Pokemon: Mewtwo - Kakusei e no Prologue
19109,Fate/kaleid liner Prisma☆Illya Specials
19111,Love Live! School Idol Project 2nd Season
19115,Giovanni no Shima
19117,Toaru Hikuushi e no Koiuta
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari
19125,Mogura no Adventure
19133,Turning Girls
19135,Kuroi Ame ni Utarete
19137,EDEN
19151,Walkure Romanze
19157,Youkai Watch
19159,Genshiken Nidaime OVA
19163,Date A Live II
